============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 21 2019  03:38:45 pm
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                       Module                     Cells  Cell Area  Net Area   Total Area 
    PUs[2].U_F2_U_0_U_S2_add_18_10              add_signed_558_771                               77        329       129          458 
    PUs[1].U_F2_U_0_U_S2_add_18_10              add_signed_558_770                               77        327       129          456 
    PUs[4].U_F2_U_p4                            register_n_bit_width16_733                       16        126         0          126 
    PUs[4].U_F2_U_p1                            register_n_bit_width16_734                       16        126         0          126 
    PUs[3].U_F2_U_p4                            register_n_bit_width16_735                       16        126         0          126 
    PUs[3].U_F2_U_p1                            register_n_bit_width16_736                       16        126         0          126 
    PUs[2].U_F2_U_p4                            register_n_bit_width16_737                       16        126         0          126 
    PUs[2].U_F2_U_p1                            register_n_bit_width16_738                       16        126         0          126 
    PUs[1].U_F2_U_p4                            register_n_bit_width16_739                       16        126         0          126 
    PUs[1].U_F2_U_p1                            register_n_bit_width16_740                       16        126         0          126 
    PUs[0].U_F2_U_p4                            register_n_bit_width16_741                       16        126         0          126 
    PUs[0].U_F2_U_p1                            register_n_bit_width16                           16        126         0          126 
    PUs[4].U_F2_U_p3                            register_n_bit_width16_5_743                     15        114         1          115 
    PUs[4].U_F2_U_p2                            register_n_bit_width16_5_748                     15        114         1          115 
    PUs[3].U_F2_U_p3                            register_n_bit_width16_5_744                     15        114         1          115 
    PUs[3].U_F2_U_p2                            register_n_bit_width16_5_749                     15        114         1          115 
    PUs[2].U_F2_U_p3                            register_n_bit_width16_5_745                     15        114         1          115 
    PUs[2].U_F2_U_p2                            register_n_bit_width16_5_750                     15        114         1          115 
    PUs[1].U_F2_U_p3                            register_n_bit_width16_5_746                     15        114         1          115 
    PUs[1].U_F2_U_p2                            register_n_bit_width16_5                         15        114         1          115 
    PUs[0].U_F2_U_p3                            register_n_bit_width16_5_742                     15        114         1          115 
    PUs[0].U_F2_U_p2                            register_n_bit_width16_5_747                     15        114         1          115 
    PUs[4].U_F2_U_S10                           somador_n_np1_bit_width8_321                      3         24         3           27 
      addinc_add_41_28                          add_unsigned_carry_1342                           3         24         3           27 
    PUs[3].U_F2_U_S10                           somador_n_np1_bit_width8_322                      3         24         3           27 
      addinc_add_41_28                          add_unsigned_carry_1341                           3         24         3           27 
    PUs[2].U_F2_U_S10                           somador_n_np1_bit_width8_323                      3         24         3           27 
      addinc_add_41_28                          add_unsigned_carry_1340                           3         24         3           27 
    PUs[1].U_F2_U_S10                           somador_n_np1_bit_width8_324                      3         24         3           27 
      addinc_add_41_28                          add_unsigned_carry_1339                           3         24         3           27 
    PUs[0].U_F2_U_S10                           somador_n_np1_bit_width8                          3         24         3           27 
      addinc_add_41_28                          add_unsigned_carry                                3         24         3           27 
  U_buffer                                      buffer_shift                                   1167       7119      2677         9796 
  U_crtl                                        CRTL_bit_width10                                 93        509       176          684 
    inc_add_722_29                              increment_unsigned_22_23                          9         41         9           50 
    inc_add_707_29                              increment_unsigned_19_1343                        8         34         8           42 
    inc_add_692_29                              increment_unsigned_19                             8         34         8           42 
    lt_634_18                                   lt_signed_542                                     2          9         1           11 
    lt_627_18                                   lt_signed_544                                     2          9         1           11 
    lt_620_18                                   lt_signed_546                                     2          9         1           11 
  clipping[3].U_clip                            clip8_bit_width10_204                            12         38        10           48 
    gte_489_34                                  geq_signed_484_1329                               4         13         4           17 
  clipping[2].U_clip                            clip8_bit_width10_205                            12         38        10           48 
    gte_489_34                                  geq_signed_484_1328                               4         13         4           17 
  clipping[0].U_clip                            clip8_bit_width10                                12         38        10           48 
    gte_489_34                                  geq_signed_484_1330                               4         13         4           17 
  clipping[14].U_clip_gte_489_34                geq_signed_484                                    4         13         4           17 
  clipping[12].U_clip_gte_489_34                geq_signed_484_1336                               4         13         4           17 
  clipping[11].U_clip_gte_489_34                geq_signed_484_1335                               4         13         4           17 
  clipping[9].U_clip_gte_489_34                 geq_signed_484_1334                               4         13         4           17 
  clipping[8].U_clip_gte_489_34                 geq_signed_484_1333                               4         13         4           17 
  clipping[6].U_clip_gte_489_34                 geq_signed_484_1332                               4         13         4           17 
  clipping[5].U_clip_gte_489_34                 geq_signed_484_1331                               4         13         4           17 
  clipping[13].U_clip                           clip8_bit_width10_1_206                           3          9         0            9 
  clipping[10].U_clip                           clip8_bit_width10_1_207                           3          9         0            9 
  clipping[7].U_clip                            clip8_bit_width10_1_208                           3          9         0            9 
  clipping[4].U_clip                            clip8_bit_width10_1_209                           3          9         0            9 
  clipping[1].U_clip                            clip8_bit_width10_1                               3          9         0            9 
