============================================================
  Generated by:           Genus(TM) Synthesis Solution 17.10-p007_1
  Generated on:           Nov 21 2019  09:07:47 pm
  Module:                 FME_PIPE_2
  Technology libraries:   CORE65LPSVT 
                          CLOCK65LPSVT 
                          physical_cells 
  Operating conditions:   _nominal_ 
  Interconnect mode:      global
  Area mode:              physical library
============================================================

                    Instance                                         Module                     Cells  Cell Area  Net Area   Total Area 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7655                        80        337       135          472 
      U_S2_add_18_10                             add_signed_6298_7785                              78        333       131          465 
    PUs[3].U_F2_U_1                              A1_bit_width10_1519                              248       1086       449         1535 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7712                        79        376       129          505 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7647                        79        342       132          474 
      U_S2_add_18_10                             add_signed_6298_7777                              78        336       130          467 
    PUs[5].U_F2_U_1                              A1_bit_width10_1517                              246       1081       448         1528 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7714                        79        385       129          514 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7649                        80        337       135          472 
      U_S2_add_18_10                             add_signed_6298_7779                              75        327       125          451 
    PUs[0].U_F2_U_1                              A1_bit_width10                                   250       1076       452         1528 
      addinc_U_S0_add_18_16                      add_signed_carry_8109                             79        368       131          500 
      addinc_U_S1_add_18_16                      add_signed_carry_8106                             83        348       138          485 
      U_S2_add_18_10                             add_signed_6298                                   77        332       130          462 
    PUs[21].U_F2_U_1                             A1_bit_width10_1501                              249       1075       453         1528 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7730                        81        387       133          520 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7665                        80        327       135          462 
      U_S2_add_18_10                             add_signed_6298_7795                              76        328       126          454 
    PUs[18].U_F2_U_1                             A1_bit_width10_1504                              249       1078       450         1528 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7727                        79        368       129          497 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7662                        80        341       135          476 
      U_S2_add_18_10                             add_signed_6298_7792                              78        337       132          469 
    PUs[31].U_F2_U_1                             A1_bit_width10_1491                              250       1071       455         1526 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7740                        81        374       133          508 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7675                        80        330       135          465 
      U_S2_add_18_10                             add_signed_6298_7805                              77        333       128          461 
    PUs[22].U_F2_U_1                             A1_bit_width10_1500                              250       1071       453         1524 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7731                        80        376       132          509 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7666                        82        337       137          474 
      U_S2_add_18_10                             add_signed_6298_7796                              76        325       125          450 
    PUs[28].U_F2_U_1                             A1_bit_width10_1494                              248       1070       453         1523 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7737                        80        375       133          508 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7672                        80        332       135          467 
      U_S2_add_18_10                             add_signed_6298_7802                              76        329       126          455 
    PUs[9].U_F2_U_1                              A1_bit_width10_1513                              250       1069       452         1521 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7718                        80        377       132          509 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7653                        83        339       138          477 
      U_S2_add_18_10                             add_signed_6298_7783                              76        326       128          454 
    PUs[8].U_F2_U_1                              A1_bit_width10_1514                              249       1069       449         1518 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7717                        79        366       130          496 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7652                        82        342       136          478 
      U_S2_add_18_10                             add_signed_6298_7782                              77        331       128          459 
    PUs[7].U_F2_U_1                              A1_bit_width10_1515                              248       1067       451         1518 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7716                        80        372       133          505 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7651                        79        333       133          466 
      U_S2_add_18_10                             add_signed_6298_7781                              77        329       127          456 
    PUs[4].U_F2_U_1                              A1_bit_width10_1518                              248       1066       449         1515 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7713                        79        373       129          502 
      U_S2_add_18_10                             add_signed_6298_7778                              77        331       127          458 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7648                        79        322       133          455 
    PUs[14].U_F2_U_1                             A1_bit_width10_1508                              250       1061       453         1514 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7723                        79        368       132          500 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7658                        82        333       136          469 
      U_S2_add_18_10                             add_signed_6298_7788                              78        332       132          464 
    PUs[2].U_F2_U_1                              A1_bit_width10_1520                              246       1067       447         1513 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7711                        78        365       129          493 
      U_S2_add_18_10                             add_signed_6298_7776                              78        336       129          466 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7646                        78        330       131          460 
    PUs[1].U_F2_U_1                              A1_bit_width10_1521                              252       1056       456         1512 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7710                        80        363       133          496 
      U_S2_add_18_10                             add_signed_6298_7775                              79        335       131          466 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7645                        81        326       135          460 
    PUs[24].U_F2_U_1                             A1_bit_width10_1498                              246       1064       447         1511 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7733                        78        373       129          502 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7668                        79        331       133          463 
      U_S2_add_18_10                             add_signed_6298_7798                              77        329       129          458 
    PUs[23].U_F2_U_1                             A1_bit_width10_1499                              243       1057       442         1499 
      addinc_U_S0_add_18_16                      add_signed_carry_8109_7732                        77        369       129          497 
      addinc_U_S1_add_18_16                      add_signed_carry_8106_7667                        80        335       132          468 
      U_S2_add_18_10                             add_signed_6298_7797                              75        323       124          447 
    csa_tree_PUs_10__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_10__U_F2_U_S1_add_18_10_group_2     100        369       191          560 
    csa_tree_PUs_9__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_9__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_8__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_8__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_7__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_7__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_6__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_6__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_5__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_5__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_4__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_4__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_3__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_3__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_2__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_2__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_1__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_1__U_F2_U_S1_add_18_10_group_2      100        369       191          560 
    csa_tree_PUs_7__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_7__U_F2_U_S21_add_18_10_group_2      99        363       189          553 
    csa_tree_PUs_5__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_5__U_F2_U_S21_add_18_10_group_2      99        363       189          553 
    csa_tree_PUs_10__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_10__U_F2_U_S21_add_18_10_group_2     99        362       189          552 
    csa_tree_PUs_9__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_9__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_8__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_8__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_6__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_6__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_4__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_4__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_3__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_3__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_2__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_2__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_1__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_1__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    csa_tree_PUs_0__U_F2_U_S21_add_18_10_groupi  csa_tree_PUs_0__U_F2_U_S21_add_18_10_group_2      99        362       189          552 
    addinc_PUs[12].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7688                        81        394       132          525 
    addinc_PUs[13].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7689                        82        388       135          523 
    addinc_PUs[17].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7693                        81        387       133          520 
    addinc_PUs[21].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7697                        81        385       135          520 
    addinc_PUs[31].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7707                        82        386       134          520 
    addinc_PUs[22].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7698                        82        385       135          520 
    addinc_PUs[7].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7683                        79        387       131          518 
    addinc_PUs[29].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7705                        82        381       134          515 
    addinc_PUs[16].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7692                        80        381       133          515 
    addinc_PUs[30].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7706                        82        381       133          514 
    addinc_PUs[8].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7684                        78        383       130          513 
    addinc_PUs[26].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7702                        80        381       131          513 
    addinc_PUs[20].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7696                        82        374       137          511 
    addinc_PUs[32].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7708                        81        378       133          511 
    addinc_PUs[11].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7687                        81        378       132          510 
    addinc_PUs[28].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7704                        81        375       134          510 
    csa_tree_PUs_32__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_32__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_31__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_31__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_30__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_30__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_29__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_29__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_28__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_28__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_27__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_27__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_26__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_26__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_25__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_25__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_24__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_24__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_23__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_23__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_22__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_22__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_21__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_21__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_20__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_20__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_19__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_19__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_18__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_18__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_17__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_17__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_16__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_16__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_15__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_15__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_14__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_14__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_13__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_13__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_12__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_12__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    csa_tree_PUs_11__U_F2_U_S1_add_18_10_groupi  csa_tree_PUs_11__U_F2_U_S1_add_18_10_group_2     100        322       187          509 
    addinc_PUs[25].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7701                        80        377       132          509 
    addinc_PUs[23].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7699                        80        376       132          509 
    addinc_PUs[24].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7700                        78        379       129          508 
    addinc_PUs[2].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7678                        80        374       133          507 
    addinc_PUs[15].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7691                        81        373       133          506 
    addinc_PUs[6].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7682                        77        380       126          506 
    csa_tree_PUs_32__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_32__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_31__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_31__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_30__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_30__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_29__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_29__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_28__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_28__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_27__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_27__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_26__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_26__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_25__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_25__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_24__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_24__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_23__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_23__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_22__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_22__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_21__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_21__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_20__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_20__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_19__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_19__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_18__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_18__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_17__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_17__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_16__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_16__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_15__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_15__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_14__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_14__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_13__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_13__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_12__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_12__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    csa_tree_PUs_11__U_F2_U_S21_add_18_10_groupi csa_tree_PUs_11__U_F2_U_S21_add_18_10_group_2     98        320       183          504 
    addinc_PUs[27].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7703                        78        374       129          503 
    addinc_PUs[14].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7690                        79        371       131          502 
    csa_tree_PUs_0__U_F2_U_S1_add_18_10_groupi   csa_tree_PUs_0__U_F2_U_S1_add_18_10_group_2       98        320       182          502 
    addinc_PUs[5].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7681                        80        368       131          500 
    addinc_PUs[9].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7685                        77        371       128          499 
    addinc_PUs[4].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7680                        78        372       126          498 
    addinc_PUs[18].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7694                        79        367       131          498 
    addinc_PUs[10].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7686                        77        368       129          496 
    addinc_PUs[19].U_F2_U_0_U_S0_add_18_16       add_signed_carry_8109_7695                        78        366       129          495 
    addinc_PUs[3].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7679                        76        366       125          491 
    addinc_PUs[1].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7677                        77        362       128          491 
    addinc_PUs[32].U_F2_U_1_U_S0_add_18_16       add_signed_carry_8109_7709                        79        360       129          489 
    addinc_PUs[0].U_F2_U_0_U_S0_add_18_16        add_signed_carry_8109_7676                        78        356       129          485 
    addinc_PUs[11].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7622                        83        343       138          480 
    addinc_PUs[15].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7626                        83        342       137          479 
    addinc_PUs[19].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7630                        82        342       136          478 
    addinc_PUs[8].U_F2_U_0_U_S1_add_18_16        add_signed_carry_8106_7619                        83        338       138          476 
    addinc_PUs[21].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7632                        83        337       138          476 
    addinc_PUs[20].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7631                        82        339       137          475 
    addinc_PUs[31].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7642                        81        337       134          472 
    addinc_PUs[32].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7643                        82        334       137          471 
    addinc_PUs[5].U_F2_U_0_U_S1_add_18_16        add_signed_carry_8106_7616                        81        336       134          471 
    addinc_PUs[29].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7640                        81        334       135          469 
    addinc_PUs[0].U_F2_U_0_U_S1_add_18_16        add_signed_carry_8106_7611                        80        336       133          469 
    addinc_PUs[22].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7633                        81        334       135          469 
    addinc_PUs[18].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7629                        81        333       135          468 
    PUs[30].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7771                              77        338       130          468 
    addinc_PUs[12].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7623                        79        335       132          467 
    PUs[15].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7756                              78        334       132          466 
    addinc_PUs[2].U_F2_U_0_U_S1_add_18_16        add_signed_carry_8106_7613                        81        331       135          466 
    addinc_PUs[1].U_F2_U_0_U_S1_add_18_16        add_signed_carry_8106_7612                        80        333       132          465 
    addinc_PUs[26].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7637                        81        330       135          465 
    addinc_PUs[28].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7639                        79        332       133          465 
    PUs[21].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7762                              77        334       130          464 
    PUs[20].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7761                              78        332       132          464 
    addinc_PUs[13].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7624                        79        331       133          464 
    PUs[31].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7772                              79        332       132          464 
    PUs[12].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7753                              77        334       129          464 
    addinc_PUs[30].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7641                        78        333       131          464 
    addinc_PUs[23].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7634                        80        331       133          464 
    addinc_PUs[14].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7625                        79        332       131          463 
    addinc_PUs[6].U_F2_U_0_U_S1_add_18_16        add_signed_carry_8106_7617                        79        330       133          462 
    PUs[0].U_F2_U_0_U_S2_add_18_10               add_signed_6298_7741                              77        331       131          462 
    addinc_PUs[16].U_F2_U_0_U_S1_add_18_16       add_signed_carry_8106_7627                        79        329       133          461 
    PUs[28].U_F2_U_0_U_S2_add_18_10              add_signed_6298_7769                              77        331       130          461 
